"Sarscov2" "Stringency_lag1" "mean_temp_lag1" "sin" "cos" "sin.1" "cos.1" "easter" "christmas" "linearTrend"
"2019-06-23" 0 0 11.8714285714286 -0.362842954057404 -0.658472274529093 -0.248699273148665 -0.303879839784866 0 0 4.55591922843742
"2019-06-30" 0 0 14.4285714285714 0.320272640281027 1.24112652142458 -1.0824747607754 -1.06001099543277 0 0 3.92532605036076
"2019-07-07" 0 0 17.4714285714286 0.677204382504924 -0.99944132321742 -1.18771879337284 1.23166771209327 0 0 4.79591447466195
"2019-07-14" 0 0 15.4142857142857 -0.581095037616852 0.357266881611472 -1.09613972979519 1.39263459401082 0 0 7.28197912358917
"2019-07-21" 0 0 17.1142857142857 -0.175116889573206 -0.829424317860281 -0.510393200639642 1.32297285008554 0 0 4.7646526323421
"2019-07-28" 0 0 16.5714285714286 1.23104230144883 1.02452198381491 1.73663198912099 0.135040271831064 0 0 5.56503996346227
"2019-08-04" 0 0 20.7142857142857 0.5586140787026 -0.096168028503255 -0.114145118135591 -2.5435490083318 0 0 2.28460038109037
"2019-08-11" 0 0 18.0142857142857 -0.669987618230707 -0.664114417304551 -0.313439393474368 -0.122052670152463 0 0 4.19623056326606
"2019-08-18" 0 0 17.6714285714286 0.017879786510468 0.896323120137653 1.9128662636268 0.702556335749139 0 0 4.84946456064512
"2019-08-25" 0 0 15 0.812786419213945 2.13082097305012 -0.0165912337287746 2.25028232378725 0 0 6.68923200287072
"2019-09-01" 0 0 17.2714285714286 -0.434925624830542 -0.624269393942566 -0.346593742834092 -1.15687781890729 0 0 5.20453349018791
"2019-09-08" 0 0 17.0285714285714 -0.028408660004522 -0.0964063859549316 -0.264757826538754 -0.289020535432232 0 0 3.15872217731818
"2019-09-15" 0 0 13.7285714285714 0.267819396507564 -0.0491985161769876 -1.53920759581167 -0.459243206818214 0 0 7.97345713073502
"2019-09-22" 0 0 14.3428571428571 -0.474512743674306 -1.72436670364413 0.178775421756807 0.328342121364511 0 0 5.52416217936675
"2019-09-29" 0 0 14.2571428571429 0.841939345808334 0.278564042510806 1.64129751611663 0.32097443837145 0 0 6.46094963844685
"2019-10-06" 0 0 15.2142857142857 -0.549703575688713 -0.339727360792358 -0.580349672952055 -1.65665261354436 0 0 7.47958325662711
"2019-10-13" 0 0 11.1 0.037728807163116 0.764637710540974 1.37495632426663 -0.0911895893647936 0 0 5.85267553646071
"2019-10-20" 0 0 11.9857142857143 0.591791750053557 -1.22918050734137 1.10619333644539 1.63485697621613 0 0 5.22826790102743
"2019-10-27" 0 0 10.2714285714286 0.569303399919 0.225661726773389 -0.386892543930193 -0.0664846967132359 0 0 6.47081993095601
"2019-11-03" 0 0 8.94285714285714 -0.566596584309472 -0.94667240167854 0.718311611659091 -1.40684752507711 0 0 3.22789070502527
"2019-11-10" 0 0 7.68571428571429 -1.46012977656565 2.0488492042929 -1.58245988672193 -0.929667843200992 0 0 5.2092992315702
"2019-11-17" 0 0 5.84285714285714 -1.12265003858999 -0.63584739807011 -1.46972328853568 -0.317389414311463 0 0 5.18152267503127
"2019-11-24" 0 0 5.55714285714286 0.216732603372857 0.668323797947867 -1.96160706117939 0.384855018696757 0 0 7.40608944456816
"2019-12-01" 0 0 5.35714285714286 -1.66362830398017 -0.643947000401646 0.523341813624084 -1.87425955909641 0 0 5.60977142880113
"2019-12-08" 0 0 6.31428571428571 1.79889030535028 -0.132694641244249 -0.314643001602078 0.387498758226312 0 0 5.92704563549694
"2019-12-15" 0 0 5.82857142857143 -1.15344453756202 0.00434747804028791 -0.519113650383157 -1.53046773826397 0 0 5.9051615116486
"2019-12-22" 0 0 5.31428571428571 0.272667104262052 0.449491477352748 0.309049106574345 -0.425935274006754 0 0 7.57433604892671
"2019-12-29" 0 0 5.97142857142857 -0.62508519420112 -0.950933700992862 -0.775772026146192 -0.815881324095765 0 1 3.85424162032113
"2020-01-05" 0 0 6.51428571428571 0.708503381763443 -0.634496219419618 -2.31200745128024 -0.709227316870761 0 0 8.22548039074559
"2020-01-12" 0 0 6.17142857142857 0.961349546422426 1.78053230386913 0.72533745813459 -0.463093584729996 0 0 7.83682353466404
"2020-01-19" 0 0 7.77142857142857 0.86579837192151 1.63609502145762 0.061345542474357 0.848483170025486 0 0 5.70349913665572
"2020-01-26" 0 0 6.14285714285714 0.620002900323521 -0.566513540621548 -0.782583810335267 1.35386145967904 0 0 6.65403437582032
"2020-02-02" 0 5.56 5.15714285714286 0.328171496127458 -0.184558226145648 0.688047638123489 1.29678662644126 0 0 7.87357080578556
"2020-02-09" 0 0.792857142857143 7.12857142857143 1.84115286604266 -2.60988310908963 -2.16322174842097 0.21457237521909 0 0 5.30549033008004
"2020-02-16" 0 4.75714285714286 6.02857142857143 1.51111868977107 -0.696730845086624 -0.524501832796087 -1.07730158256634 0 0 6.73352202865596
"2020-02-23" 0 0 6.18571428571429 -1.87939620350463 -0.0027692077222207 -0.846187130813379 0.309808100035398 0 0 7.04372338292357
"2020-03-01" 0 0 7.02857142857143 1.33867015784452 -0.922362608875229 -1.01319324655507 0.400879186800092 0 0 5.28373319669122
"2020-03-08" 64.306 0 5.18571428571429 -0.433683427014437 -0.102309997118289 0.199826258167086 1.04397155495215 0 0 5.02975400619164
"2020-03-15" 22.062 0 5.37142857142857 -0.00129967604348727 -0.546096207067228 -1.07337460884137 2.03315194911285 0 0 7.82529015795066
"2020-03-22" 4.274 0 8.1 -0.731858741233987 -1.30082634473043 0.235778758185029 -0.89764082863246 0 0 5.47354475549484
"2020-03-29" 18.547 15.3442857142857 7.02857142857143 1.21028965913775 0.322701802429904 0.489631815154543 -0.980403896905782 0 0 7.76180309413459
"2020-04-05" 63.693 53.1757142857143 6.82857142857143 1.26951813470822 -1.00937556817577 0.268775516857573 -1.48901653643471 0 0 7.20926344987442
"2020-04-12" 3.25199999999998 0 7.72857142857143 -0.0464086984683906 0.794691099169531 -0.450552063660977 -1.69497296065383 1 0 6.94853929633666
"2020-04-19" -3.65599999999998 0 12.9 1.36132248696733 -0.609509116384347 -0.247416261651034 -1.14237217078737 1 0 4.7256983105354
"2020-04-26" 14.667 0 8.82857142857143 -0.580590083072199 0.0553410866910812 -0.753837551534044 -0.485170312966716 0 0 6.49233685055112
"2020-05-03" -9.738 0 11.5285714285714 1.06937329585242 0.310961974823053 -1.87710920405556 0.756839061878495 0 0 8.84611117997411
"2020-05-10" 19.714 0 9.44285714285714 1.22086537772095 0.188048153541774 0.322048975748803 -0.744132640811216 0 0 8.50437966248992
"2020-05-17" 13.567 0 12.1285714285714 1.36552968738431 0.797582765907531 0.700733965205572 0.231752185468287 0 0 6.15121671019024
"2020-05-24" 7.584 -13.2285714285714 8.18571428571429 -0.144257479780182 -1.6926195658914 0.157496406611838 0.905944228971427 0 0 6.2358640806349
"2020-05-31" 12.657 -5.29142857142857 15.1714285714286 -0.6984673670165 1.25978750656127 -0.144041783483626 1.5871198066333 0 0 4.97030010921637
"2020-06-07" 25.427 0 15.7 -0.882939216754044 -0.971214580210699 -0.89548721337626 0.946851705739678 0 0 6.17403838014736
"2020-06-14" 10.116 -3.7 13 -0.439478458998833 1.09510355131656 -0.289410576483301 1.6778828428755 0 0 6.43764724129809
"2020-06-21" 11.431 5.55 14.2 0.839065953860314 -1.52825535373239 -1.27082944529178 -0.419992525681956 0 0 5.54258690415931
"2020-06-28" 5.24599999999998 -3.7 15.9857142857143 -1.10051718470829 1.47462864935353 2.10249232290161 0.471026375580931 0 0 4.20919358883447
"2020-07-05" 11.742 0 18.4857142857143 0.727814923359762 -1.25527412840154 2.16621229407775 0.61813954710936 0 0 6.87006665820474
"2020-07-12" 18.272 3.83428571428571 15.0142857142857 0.188528854733939 0.301046764531096 1.06256782950721 1.15637811639847 0 0 9.55088096997433
"2020-07-19" -5.90100000000001 1.25571428571428 14.0428571428571 -0.794376932181961 -0.870034917717224 1.65822285718682 1.52341443233281 0 0 7.96067862453874
"2020-07-26" 5.72800000000001 -1.32142857142857 16.0714285714286 0.0323320313742302 -0.399950687348683 -1.00169022147986 0.62210000945711 0 0 5.89095362227166
"2020-08-02" -10.653 -0.528571428571425 15.8428571428571 0.834122546681312 0.768257801390315 0.135370884660232 -0.204562866984579 0 0 3.80128940966447
"2020-08-09" 12.034 1.05714285714286 17.5428571428571 0.32537575673618 0.0644883333240881 -0.233767097865598 1.01643463280792 0 0 3.44155053827861
"2020-08-16" 46.445 2.64285714285715 18.7285714285714 1.37315320886129 -0.952672521123998 -0.451832866438629 0.92327072310805 0 0 6.54307546370421
"2020-08-23" 53.775 0 20.6571428571429 -1.02884953502678 -0.324259665234199 0.736403255206829 0.818442358287165 0 0 5.32944437804655
"2020-08-30" -6.029 0 17.5142857142857 0.312750703023118 -0.199798351712202 -0.181638546684071 1.5326761944956 0 0 3.24982489384363
"2020-09-06" -15.044 0 14.3285714285714 0.951980782165243 1.34000888126488 0.0339308704306158 0.598863426640068 0 0 5.18633841442227
"2020-09-13" 9.08900000000006 -3.17142857142857 13.6285714285714 0.824043004928816 0.162800431617741 0.496681661391935 1.34645276328928 0 0 8.10491593123928
"2020-09-20" 9.54999999999995 -0.528571428571432 14.9857142857143 0.103688430883695 -0.410963644884933 0.722430258992125 0.610114175579775 0 0 7.77603103246524
"2020-09-27" 31.957 1.39 16.4428571428571 -1.11899455653823 2.73881886153316 -1.18488936359819 1.21575974676756 0 0 8.95656046979231
"2020-10-04" -20.719 0 11.7428571428571 1.42197023311786 0.281918554535488 1.50533565535284 -0.943241473628728 0 0 8.49286824198978
"2020-10-11" 17.968 0 11.1 0.299310412162116 -0.56371525556685 -0.138080602537267 -0.824240991683281 0 0 6.10669862872142
"2020-10-18" 27.56 0 11 0.171548115357227 1.04092507925962 -0.367761689019817 0.630397145967267 0 0 6.57107990280571
"2020-10-25" -2.601 1.84999999999999 9.15714285714286 0.898571283386824 -0.261789597037433 -1.00688716330716 0.96558786516459 0 0 6.00005576214275
